"started_at","ended_at","duration","start_station_id","start_station_name","start_station_description","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_description","end_station_latitude","end_station_longitude"
"2021-01-04 12:46:39.971000+00:00","2021-01-04 13:36:10.591000+00:00","2970","258","Stockbridge","Hamilton Place by Dean Bank Lane","55.95856558589723","-3.2080701822277433","183","Waverley Bridge","near the top of the South ramp","55.951980756193535","-3.1918903325579038"
"2021-01-04 13:16:03.102000+00:00","2021-01-04 14:23:40.620000+00:00","4057","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-04 13:36:19.990000+00:00","2021-01-04 14:26:59.429000+00:00","3039","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258","1823","Boroughmuir","Off Gibson Terrace","55.94007146917616","-3.215335840688084"
"2021-01-04 13:56:06.057000+00:00","2021-01-04 14:32:31.836000+00:00","2185","1727","Causewayside","Outside National Library of Scotland","55.93650603148236","-3.1801663476151134","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-04 14:25:18.747000+00:00","2021-01-04 14:45:23.688000+00:00","1204","1730","East London Street","Outside St Mary's Primary School","55.95995414501485","-3.1871977585476543","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258"
"2021-01-04 14:25:19.736000+00:00","2021-01-04 14:42:44.916000+00:00","1045","1749","Dean Street","Corner of Dean Park Mews","55.957278012740645","-3.2142853873890544","1767","Bruntsfield Links","Corner of Bruntsfield Links next to Public Toilets","55.937123239991095","-3.206431879393449"
"2021-01-04 14:45:46.831000+00:00","2021-01-04 15:28:51.378000+00:00","2584","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258","1730","East London Street","Outside St Mary's Primary School","55.95995414501485","-3.1871977585476543"
"2021-01-04 15:06:08.718000+00:00","2021-01-04 15:32:56.982000+00:00","1608","1050","EICC","Outside Edinburgh International Conference Centre","55.94607055533778","-3.2103963310007657","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652"
"2021-01-04 15:13:32.278000+00:00","2021-01-04 15:24:08.469000+00:00","636","1727","Causewayside","Outside National Library of Scotland","55.93650603148236","-3.1801663476151134","1798","Chambers Street","Outside National Museum","55.94760044619224","-3.1889197367352153"
"2021-01-04 15:17:39.015000+00:00","2021-01-04 15:26:49.107000+00:00","550","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2021-01-04 15:19:32.174000+00:00","2021-01-04 16:05:10.372000+00:00","2738","1730","East London Street","Outside St Mary's Primary School","55.95995414501485","-3.1871977585476543","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-04 15:19:59.710000+00:00","2021-01-04 15:44:32.480000+00:00","1472","349","Orchard Brae House","Outside Orchard Brae House on Queensferry Road","55.95508276879095","-3.2236342639564555","349","Orchard Brae House","Outside Orchard Brae House on Queensferry Road","55.95508276879095","-3.2236342639564555"
"2021-01-04 15:20:33.767000+00:00","2021-01-04 15:57:14.975000+00:00","2201","1814","Abbeyhill","Near Abbey Mount","55.95524788917224","-3.1722162800950704","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652"
"2021-01-04 15:22:12.204000+00:00","2021-01-04 16:04:48.055000+00:00","2555","1730","East London Street","Outside St Mary's Primary School","55.95995414501485","-3.1871977585476543","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-04 15:35:55.764000+00:00","2021-01-04 16:51:59.085000+00:00","4563","1730","East London Street","Outside St Mary's Primary School","55.95995414501485","-3.1871977585476543","1730","East London Street","Outside St Mary's Primary School","55.95995414501485","-3.1871977585476543"
"2021-01-04 15:37:14.565000+00:00","2021-01-04 16:51:52.357000+00:00","4477","1730","East London Street","Outside St Mary's Primary School","55.95995414501485","-3.1871977585476543","1730","East London Street","Outside St Mary's Primary School","55.95995414501485","-3.1871977585476543"
"2021-01-04 15:40:37.096000+00:00","2021-01-04 15:45:28.767000+00:00","291","1798","Chambers Street","Outside National Museum","55.94760044619224","-3.1889197367352153","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801"
"2021-01-04 15:42:05.500000+00:00","2021-01-04 16:54:03.585000+00:00","4318","1818","Dynamic Earth","Outside Dynamic Earth, Holyrood Road","55.951089465236365","-3.17572460948655","1757","Meggetland","Meggetland Sports Complex","55.92758664038103","-3.2336710530441906"
"2021-01-04 15:44:16.517000+00:00","2021-01-04 16:53:09.717000+00:00","4133","1818","Dynamic Earth","Outside Dynamic Earth, Holyrood Road","55.951089465236365","-3.17572460948655","1757","Meggetland","Meggetland Sports Complex","55.92758664038103","-3.2336710530441906"
"2021-01-04 16:05:00.842000+00:00","2021-01-04 16:47:52.709000+00:00","2571","1818","Dynamic Earth","Outside Dynamic Earth, Holyrood Road","55.951089465236365","-3.17572460948655","1818","Dynamic Earth","Outside Dynamic Earth, Holyrood Road","55.951089465236365","-3.17572460948655"
"2021-01-04 16:35:01.669000+00:00","2021-01-04 17:02:51.587000+00:00","1669","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547"
"2021-01-04 16:38:57.888000+00:00","2021-01-04 16:51:45.149000+00:00","767","1721","Tollcross","Outside Piccolinos off Lauriston Place","55.944248052468346","-3.2031045991104747","1727","Causewayside","Outside National Library of Scotland","55.93650603148236","-3.1801663476151134"
"2021-01-04 17:02:26.276000+00:00","2021-01-04 17:59:17.285000+00:00","3411","2268","Picardy Place","Outside Omni Centre","55.95653524179326","-3.1862476120746805","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652"
"2021-01-04 17:09:11.906000+00:00","2021-01-04 17:44:22.673000+00:00","2110","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-04 17:24:14.116000+00:00","2021-01-04 17:43:27.751000+00:00","1153","1096","West Crosscauseway","On island next to Buccleuch Street","55.9438359841253","-3.1849514084976818","252","Kings Buildings 1","Grant Institute","55.92418540667696","-3.173830830087809"
"2021-01-04 17:31:05.252000+00:00","2021-01-04 18:12:45.327000+00:00","2500","1098","Marchmont Crescent","Corner of Marchmont Road","55.936431918148195","-3.194150044314256","1098","Marchmont Crescent","Corner of Marchmont Road","55.936431918148195","-3.194150044314256"
"2021-01-04 17:36:44.951000+00:00","2021-01-04 18:08:55.837000+00:00","1930","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184","1728","Portobello - Kings Road","Foot of Kings Road next to the promenade","55.957915406923476","-3.1183320420902874"
"2021-01-04 17:56:10.547000+00:00","2021-01-04 18:05:57.073000+00:00","586","2268","Picardy Place","Outside Omni Centre","55.95653524179326","-3.1862476120746805","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801"
"2021-01-04 18:15:16.198000+00:00","2021-01-04 18:34:05.967000+00:00","1129","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547"
"2021-01-04 18:15:21.328000+00:00","2021-01-04 18:33:53.671000+00:00","1112","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547"
"2021-01-04 18:26:05.329000+00:00","2021-01-04 18:35:26.198000+00:00","560","1756","Western General Hospital","Porterfield Road","55.96283984266853","-3.234135938375289","258","Stockbridge","Hamilton Place by Dean Bank Lane","55.95856558589723","-3.2080701822277433"
"2021-01-04 18:28:11.516000+00:00","2021-01-04 18:56:44.037000+00:00","1712","1737","Inverleith Row","Corner with Inverleith Terrace","55.964117879889585","-3.2020947474163677","1744","Morningside Road","Corner of Morningside Park, beside M&S","55.927985349796536","-3.209749771944871"
"2021-01-04 18:39:50.579000+00:00","2021-01-04 18:49:42.456000+00:00","591","1721","Tollcross","Outside Piccolinos off Lauriston Place","55.944248052468346","-3.2031045991104747","1097","Gladstone Terrace","Corner of Gladstone Terrace and Sciennes Road","55.93796327344498","-3.185021145932069"
"2021-01-04 18:40:08.316000+00:00","2021-01-04 18:49:35.981000+00:00","567","1721","Tollcross","Outside Piccolinos off Lauriston Place","55.944248052468346","-3.2031045991104747","1097","Gladstone Terrace","Corner of Gladstone Terrace and Sciennes Road","55.93796327344498","-3.185021145932069"
"2021-01-04 19:29:26.047000+00:00","2021-01-04 19:37:51.349000+00:00","505","189","City Chambers","City Chambers Quadrangle","55.95010933017899","-3.190257770093808","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-04 19:35:23.314000+00:00","2021-01-04 19:48:42.213000+00:00","798","1744","Morningside Road","Corner of Morningside Park, beside M&S","55.927985349796536","-3.209749771944871","1744","Morningside Road","Corner of Morningside Park, beside M&S","55.927985349796536","-3.209749771944871"
"2021-01-04 19:40:50.402000+00:00","2021-01-04 19:47:15.554000+00:00","385","1767","Bruntsfield Links","Corner of Bruntsfield Links next to Public Toilets","55.937123239991095","-3.206431879393449","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-04 19:50:17.655000+00:00","2021-01-04 20:17:24.496000+00:00","1626","1739","Edinburgh Royal Infirmary","Front of new Sick Kids Hospital","55.921220122613306","-3.1390755550312406","1769","Brunswick Place","Corner of Elm Row/Brunswick Street","55.96085174106396","-3.180985762469163"
"2021-01-04 19:54:11.147000+00:00","2021-01-04 20:36:10.641000+00:00","2519","1102","Haymarket Station","Haymarket Station","55.94556945067266","-3.21818468327956","1102","Haymarket Station","Haymarket Station","55.94556945067266","-3.21818468327956"
"2021-01-04 20:44:51.734000+00:00","2021-01-04 21:21:11.336000+00:00","2179","1728","Portobello - Kings Road","Foot of Kings Road next to the promenade","55.957915406923476","-3.1183320420902874","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184"
"2021-01-04 20:45:34.801000+00:00","2021-01-05 02:11:39.399000+00:00","19564","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-04 21:23:05.792000+00:00","2021-01-04 21:30:57.930000+00:00","472","2268","Picardy Place","Outside Omni Centre","55.95653524179326","-3.1862476120746805","2259","Leith Walk North","Next to Allander House","55.96791807044289","-3.1735862970647304"
"2021-01-04 22:00:56.411000+00:00","2021-01-04 22:13:43.898000+00:00","767","1050","EICC","Outside Edinburgh International Conference Centre","55.94607055533778","-3.2103963310007657","1730","East London Street","Outside St Mary's Primary School","55.95995414501485","-3.1871977585476543"
"2021-01-04 22:01:13.111000+00:00","2021-01-04 22:06:26.259000+00:00","313","258","Stockbridge","Hamilton Place by Dean Bank Lane","55.95856558589723","-3.2080701822277433","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2021-01-04 22:13:06.024000+00:00","2021-01-04 22:46:28.696000+00:00","2002","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904","2265","Musselburgh Brunton Hall","Adjacent to the Brunton Theatre","55.94396074176487","-3.058306836702485"
"2021-01-04 22:28:19.373000+00:00","2021-01-04 22:31:19.617000+00:00","180","1763","Comely Bank Road","Outside Raeburn Place Sports Ground","55.95941012836135","-3.2156613606136943","1753","Waitrose Comely Bank","On Fettes Avenue next to Waitrose","55.959536249717715","-3.223434402338853"
"2021-01-04 23:09:56.208000+00:00","2021-01-04 23:31:43.886000+00:00","1307","1769","Brunswick Place","Corner of Elm Row/Brunswick Street","55.96085174106396","-3.180985762469163","1721","Tollcross","Outside Piccolinos off Lauriston Place","55.944248052468346","-3.2031045991104747"
"2021-01-04 23:20:41.381000+00:00","2021-01-05 00:05:54.202000+00:00","2712","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-05 02:02:47.515000+00:00","2021-01-05 03:09:53.460000+00:00","4025","1820","Heriot Watt - Student Accommodation","Outside Anna Macleod Halls","55.90841344459825","-3.3287835258168874","1050","EICC","Outside Edinburgh International Conference Centre","55.94607055533778","-3.2103963310007657"
"2021-01-05 06:16:09.860000+00:00","2021-01-05 06:33:38.284000+00:00","1048","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184","1756","Western General Hospital","Porterfield Road","55.96283984266853","-3.234135938375289"
"2021-01-05 07:30:28.338000+00:00","2021-01-05 07:40:41.067000+00:00","612","1721","Tollcross","Outside Piccolinos off Lauriston Place","55.944248052468346","-3.2031045991104747","1720","Dundas Street","On corner of Henderson Row","55.9607624081837","-3.201278014771333"
"2021-01-05 07:42:31.427000+00:00","2021-01-05 07:55:31.245000+00:00","779","189","City Chambers","City Chambers Quadrangle","55.95010933017899","-3.190257770093808","264","Pollock Halls","Pollock Halls Entrance","55.94008064125911","-3.171746866852459"
"2021-01-05 07:51:55.258000+00:00","2021-01-05 08:11:25.397000+00:00","1170","183","Waverley Bridge","near the top of the South ramp","55.951980756193535","-3.1918903325579038","1756","Western General Hospital","Porterfield Road","55.96283984266853","-3.234135938375289"
"2021-01-05 08:02:37.906000+00:00","2021-01-05 08:09:04.655000+00:00","386","1767","Bruntsfield Links","Corner of Bruntsfield Links next to Public Toilets","55.937123239991095","-3.206431879393449","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-05 08:22:20.468000+00:00","2021-01-05 08:28:50.762000+00:00","390","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432","1721","Tollcross","Outside Piccolinos off Lauriston Place","55.944248052468346","-3.2031045991104747"
"2021-01-05 08:30:11.842000+00:00","2021-01-05 08:41:36.704000+00:00","684","2268","Picardy Place","Outside Omni Centre","55.95653524179326","-3.1862476120746805","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434"
"2021-01-05 08:46:13.957000+00:00","2021-01-05 08:54:02.715000+00:00","468","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864"
"2021-01-05 08:54:49.950000+00:00","2021-01-05 09:28:16.067000+00:00","2006","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2021-01-05 09:10:55.166000+00:00","2021-01-05 09:42:16.386000+00:00","1881","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2021-01-05 09:17:16.241000+00:00","2021-01-05 09:31:01.859000+00:00","825","246","Royal Commonwealth Pool","Royal Commonwealth Pool Entrance","55.939000247888764","-3.173923554315593","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2021-01-05 09:30:09.294000+00:00","2021-01-05 10:02:26.824000+00:00","1937","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-05 09:40:13.451000+00:00","2021-01-05 09:56:47.359000+00:00","993","1097","Gladstone Terrace","Corner of Gladstone Terrace and Sciennes Road","55.93796327344498","-3.185021145932069","1721","Tollcross","Outside Piccolinos off Lauriston Place","55.944248052468346","-3.2031045991104747"
"2021-01-05 09:45:24.187000+00:00","2021-01-05 09:53:18.860000+00:00","474","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432","183","Waverley Bridge","near the top of the South ramp","55.951980756193535","-3.1918903325579038"
"2021-01-05 10:11:28.595000+00:00","2021-01-05 10:27:53.649000+00:00","985","1721","Tollcross","Outside Piccolinos off Lauriston Place","55.944248052468346","-3.2031045991104747","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2021-01-05 10:18:43.664000+00:00","2021-01-05 10:30:45.112000+00:00","721","1767","Bruntsfield Links","Corner of Bruntsfield Links next to Public Toilets","55.937123239991095","-3.206431879393449","2268","Picardy Place","Outside Omni Centre","55.95653524179326","-3.1862476120746805"
"2021-01-05 10:24:16.870000+00:00","2021-01-05 10:48:33.998000+00:00","1457","1739","Edinburgh Royal Infirmary","Front of new Sick Kids Hospital","55.921220122613306","-3.1390755550312406","1767","Bruntsfield Links","Corner of Bruntsfield Links next to Public Toilets","55.937123239991095","-3.206431879393449"
"2021-01-05 11:18:02.686000+00:00","2021-01-05 11:36:33.550000+00:00","1110","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-05 11:19:32.891000+00:00","2021-01-05 12:13:10.206000+00:00","3217","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537"
"2021-01-05 11:20:22.852000+00:00","2021-01-05 12:13:21.371000+00:00","3178","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537"
"2021-01-05 11:20:24.545000+00:00","2021-01-05 12:13:07.631000+00:00","3163","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537"
"2021-01-05 12:06:17.870000+00:00","2021-01-05 12:30:27.919000+00:00","1450","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-05 12:06:41.781000+00:00","2021-01-05 13:06:51.236000+00:00","3609","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-05 12:06:46.600000+00:00","2021-01-05 14:59:48.633000+00:00","10382","1092","Dalry Road Lidl","","55.94179129688128","-3.2224153095964994","1092","Dalry Road Lidl","","55.94179129688128","-3.2224153095964994"
"2021-01-05 12:08:47.624000+00:00","2021-01-05 12:48:24.242000+00:00","2376","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","1092","Dalry Road Lidl","","55.94179129688128","-3.2224153095964994"
"2021-01-05 12:09:20.708000+00:00","2021-01-05 12:42:12.461000+00:00","1971","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801","1739","Edinburgh Royal Infirmary","Front of new Sick Kids Hospital","55.921220122613306","-3.1390755550312406"
"2021-01-05 12:22:05.981000+00:00","2021-01-05 12:33:52.891000+00:00","706","1727","Causewayside","Outside National Library of Scotland","55.93650603148236","-3.1801663476151134","260","Lauriston Place","near Chalmers Street","55.944771652335476","-3.1972658564195626"
"2021-01-05 12:30:21.474000+00:00","2021-01-05 13:15:13.727000+00:00","2692","1722","Cramond Foreshore","Near Cramond Beach","55.980030767403164","-3.300641788832536","1722","Cramond Foreshore","Near Cramond Beach","55.980030767403164","-3.300641788832536"
"2021-01-05 12:31:02.072000+00:00","2021-01-05 12:59:37.600000+00:00","1715","1097","Gladstone Terrace","Corner of Gladstone Terrace and Sciennes Road","55.93796327344498","-3.185021145932069","1097","Gladstone Terrace","Corner of Gladstone Terrace and Sciennes Road","55.93796327344498","-3.185021145932069"
"2021-01-05 12:32:37.626000+00:00","2021-01-05 12:55:29.911000+00:00","1372","1738","Wester Coates Terrace","Junction with Roseburn Terrace","55.94564841884953","-3.2318471509140636","1738","Wester Coates Terrace","Junction with Roseburn Terrace","55.94564841884953","-3.2318471509140636"
"2021-01-05 12:35:26.685000+00:00","2021-01-05 13:35:40.734000+00:00","3614","2268","Picardy Place","Outside Omni Centre","55.95653524179326","-3.1862476120746805","1042","Kings Buildings - Murchison House","West end of campus","55.92446420087144","-3.1787315124754514"
"2021-01-05 12:38:27.734000+00:00","2021-01-05 12:51:51.826000+00:00","804","260","Lauriston Place","near Chalmers Street","55.944771652335476","-3.1972658564195626","1727","Causewayside","Outside National Library of Scotland","55.93650603148236","-3.1801663476151134"
"2021-01-05 12:46:45.051000+00:00","2021-01-05 13:04:07.691000+00:00","1042","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434","1102","Haymarket Station","Haymarket Station","55.94556945067266","-3.21818468327956"
"2021-01-05 12:51:06.756000+00:00","2021-01-05 13:40:47.193000+00:00","2980","1728","Portobello - Kings Road","Foot of Kings Road next to the promenade","55.957915406923476","-3.1183320420902874","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-05 12:59:07.145000+00:00","2021-01-05 13:40:51.714000+00:00","2504","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-05 13:26:01.677000+00:00","2021-01-05 13:36:02.383000+00:00","600","2268","Picardy Place","Outside Omni Centre","55.95653524179326","-3.1862476120746805","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801"
"2021-01-05 13:39:01.856000+00:00","2021-01-05 15:10:17.672000+00:00","5475","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2021-01-05 13:40:30.004000+00:00","2021-01-05 14:03:36.640000+00:00","1386","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258"
"2021-01-05 13:40:57.382000+00:00","2021-01-05 14:03:04.035000+00:00","1326","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258"
"2021-01-05 13:46:01.164000+00:00","2021-01-05 14:12:38.396000+00:00","1597","1738","Wester Coates Terrace","Junction with Roseburn Terrace","55.94564841884953","-3.2318471509140636","2259","Leith Walk North","Next to Allander House","55.96791807044289","-3.1735862970647304"
"2021-01-05 13:50:18.627000+00:00","2021-01-05 14:15:09.458000+00:00","1490","1727","Causewayside","Outside National Library of Scotland","55.93650603148236","-3.1801663476151134","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-05 13:57:28.932000+00:00","2021-01-05 14:39:06.060000+00:00","2497","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-05 14:03:57.201000+00:00","2021-01-05 14:45:37.596000+00:00","2500","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-05 14:04:09.672000+00:00","2021-01-05 14:45:39.378000+00:00","2489","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-05 14:11:24.439000+00:00","2021-01-05 14:53:25.956000+00:00","2521","1818","Dynamic Earth","Outside Dynamic Earth, Holyrood Road","55.951089465236365","-3.17572460948655","1818","Dynamic Earth","Outside Dynamic Earth, Holyrood Road","55.951089465236365","-3.17572460948655"
"2021-01-05 14:12:02.058000+00:00","2021-01-05 15:32:10.643000+00:00","4808","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184"
"2021-01-05 14:24:39.513000+00:00","2021-01-05 15:17:07.957000+00:00","3148","1757","Meggetland","Meggetland Sports Complex","55.92758664038103","-3.2336710530441906","1767","Bruntsfield Links","Corner of Bruntsfield Links next to Public Toilets","55.937123239991095","-3.206431879393449"
"2021-01-05 14:25:03.805000+00:00","2021-01-05 15:16:03.382000+00:00","3059","1763","Comely Bank Road","Outside Raeburn Place Sports Ground","55.95941012836135","-3.2156613606136943","1763","Comely Bank Road","Outside Raeburn Place Sports Ground","55.95941012836135","-3.2156613606136943"
"2021-01-05 14:27:54.189000+00:00","2021-01-05 14:40:41.351000+00:00","767","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-05 14:29:13.720000+00:00","2021-01-05 15:19:27.675000+00:00","3013","1823","Boroughmuir","Off Gibson Terrace","55.94007146917616","-3.215335840688084","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432"
"2021-01-05 14:36:12.126000+00:00","2021-01-05 15:02:04.447000+00:00","1552","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2021-01-05 14:40:30.472000+00:00","2021-01-05 15:16:52.594000+00:00","2182","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","1824","Duke Street","Junction with Easter Road","55.96901164826488","-3.16739470303429"
"2021-01-05 14:56:17.713000+00:00","2021-01-05 15:08:52.606000+00:00","754","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547"
"2021-01-05 15:00:14.150000+00:00","2021-01-05 15:19:01.831000+00:00","1127","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-05 15:01:22.954000+00:00","2021-01-05 15:18:15.830000+00:00","1012","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2021-01-05 15:10:11.582000+00:00","2021-01-05 15:22:18.436000+00:00","726","1744","Morningside Road","Corner of Morningside Park, beside M&S","55.927985349796536","-3.209749771944871","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2021-01-05 15:38:09.080000+00:00","2021-01-05 15:45:03.133000+00:00","414","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184","1102","Haymarket Station","Haymarket Station","55.94556945067266","-3.21818468327956"
"2021-01-05 15:40:22.729000+00:00","2021-01-05 20:40:33.931000+00:00","18011","265","Meadows East","Between Melville Terrace and Sciennes","55.939809466328285","-3.182738850746432","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825"
